E0M31_00003790-RA	DB47_00060598-RA	76.50	634	63	4	93	702	1	572	0.0	834	99	86
E0M31_00003846-RC	DB47_00006478-RA	82.99	335	7	2	16	329	10	315	0.0	555	87	87
E0M31_00003851-RA	DB47_00004794-RA	97.37	38	1	0	14	51	1	38	2e-22	80.5	49	49
E0M31_00003871-RA	DB47_00031958-RA	100.00	123	0	0	5	127	14	136	1e-86	250	78	78
E0M31_00003978-RA	DB47_00009029-RC	91.38	406	16	1	48	453	19	405	0.0	751	88	88
E0M31_00003989-RC	DB47_00007255-RE	85.14	296	11	3	11	306	11	273	3e-161	452	97	97
E0M31_00004047-RF	DB47_00022772-RA	88.19	144	17	0	391	534	46	189	2e-82	265	99	27
E0M31_00004060-RA	DB47_00052287-RA	96.36	330	8	1	1	326	8	337	0.0	613	91	91
E0M31_00004122-RA	DB47_00002999-RB	92.15	395	4	1	1	395	1	368	0.0	729	85	85
E0M31_00004157-RB	DB47_00008133-RA	80.60	201	21	2	88	270	83	283	3e-112	325	68	68
E0M31_00004257-RD	DB47_00009127-RB	85.22	115	17	0	383	497	406	520	1e-61	213	98	19
E0M31_00004269-RA	DB47_00013875-RA	98.92	93	1	0	1	93	1	93	5e-62	193	28	28
E0M31_00004300-RA	DB47_00009904-RC	91.18	204	7	1	14	206	4	207	1e-124	355	93	93
E0M31_00004321-RA	DB47_00057415-RA	67.39	46	15	0	63	108	20	65	7e-19	73.9	40	40
E0M31_00004382-RC	DB47_00005928-RD	50.50	301	73	5	32	270	13	299	9e-83	251	86	86
E0M31_00004385-RB	DB47_00041064-RB	69.53	361	75	6	351	676	1	361	2e-153	454	99	48
E0M31_00004526-RA	DB47_00003619-RB	59.69	191	50	4	1	191	22	185	2e-64	197	99	99
E0M31_00004575-RA	DB47_00030441-RA	97.03	101	3	0	1	101	1	101	8e-67	196	100	100
E0M31_00004649-RA	DB47_00008792-RA	98.19	221	4	0	1	221	1	221	3e-161	446	98	98
E0M31_00004677-RA	DB47_00021547-RA	98.76	161	2	0	1	161	17	177	7e-111	320	96	96
E0M31_00004681-RA	DB47_00021550-RA	94.47	217	0	1	1	217	1	205	4e-146	406	100	100
E0M31_00004780-RA	DB47_00002926-RA	97.15	631	14	1	1	627	1	631	0.0	1259	93	93
E0M31_00004810-RC	DB47_00014769-RE	82.60	431	21	2	1	427	1	381	0.0	701	83	83
E0M31_00004836-RI	DB47_00028310-RA	83.16	95	12	1	235	325	4	98	6e-50	161	42	28
E0M31_00004852-RC	DB47_00029929-RA	100.00	166	0	0	1	166	1	166	2e-123	345	97	97
E0M31_00004877-RA	DB47_00006018-RA	89.47	209	22	0	70	278	5	213	3e-134	384	71	71
E0M31_00004993-RB	DB47_00039556-RA	74.07	189	40	1	116	304	66	245	7e-89	274	49	35
E0M31_00005038-RD	DB47_00003399-RD	93.22	546	13	2	1	546	1	522	0.0	1042	100	100
E0M31_00005065-RA	DB47_00027745-RB	99.59	244	1	0	1	244	1	244	0.0	498	100	100
E0M31_00005109-RB	DB47_00047965-RA	96.15	130	5	0	26	155	1	130	1e-89	258	79	79
E0M31_00005119-RC	DB47_00048176-RA	66.67	273	50	4	1	251	1	254	5e-118	340	86	86
E0M31_00005132-RA	DB47_00011734-RA	98.48	264	4	0	1	264	1	264	0.0	519	80	80
E0M31_00005149-RA	DB47_00015459-RA	98.62	217	3	0	1	217	1	217	2e-160	443	98	98
E0M31_00005164-RH	DB47_00001280-RB	74.50	596	80	7	1	526	1	594	0.0	835	100	100
E0M31_00005359-RG	DB47_00027032-RA	77.10	214	11	1	108	321	1	176	2e-110	319	67	67
E0M31_00005421-RB	DB47_00007364-RC	98.94	189	2	0	1	189	1	189	1e-115	358	100	35
E0M31_00005491-RA	DB47_00003495-RA	99.54	647	3	0	1	647	1	647	0.0	1347	100	100
E0M31_00005526-RA	DB47_00009852-RA	89.56	383	17	3	31	412	16	376	0.0	686	93	93
E0M31_00005527-RA	DB47_00009853-RA	92.20	282	0	1	1	260	1	282	0.0	509	100	100
E0M31_00005641-RF	DB47_00042239-RA	96.27	483	14	2	23	501	1	483	0.0	930	99	94
E0M31_00005649-RB	DB47_00018226-RA	75.49	306	35	2	1	293	1	279	4e-154	434	95	95
E0M31_00005657-RB	DB47_00000721-RB	89.92	119	6	1	17	135	17	129	9e-74	218	71	71
E0M31_00005674-RA	DB47_00018383-RA	95.29	255	1	1	1	244	1	255	1e-177	489	100	100
E0M31_00005698-RB	DB47_00004204-RF	82.57	350	36	2	1	350	1	325	0.0	565	100	100
E0M31_00005705-RA	DB47_00001858-RA	98.21	56	1	0	121	176	180	235	3e-33	117	100	32
E0M31_00005760-RA	DB47_00028465-RA	75.70	251	48	2	1	251	1	238	2e-131	373	89	89
E0M31_00005833-RD	DB47_00022743-RB	69.91	329	18	3	1	284	1	293	2e-153	431	100	100
E0M31_00005947-RA	DB47_00010059-RA	94.62	130	7	0	54	183	71	200	2e-85	255	62	62
E0M31_00005959-RA	DB47_00030093-RB	86.62	142	12	2	195	329	87	228	1e-69	216	100	41
E0M31_00005974-RC	DB47_00009953-RA	86.59	82	10	1	99	180	29	109	3e-43	140	41	41
E0M31_00005981-RA	DB47_00071176-RA	100.00	160	0	0	1	160	1	160	2e-118	332	100	100
E0M31_00006022-RD	DB47_00033894-RA	87.07	379	7	3	1	353	1	363	0.0	623	96	96
E0M31_00006067-RA	DB47_00004610-RA	77.78	81	16	1	13	91	32	112	9e-36	119	57	57
E0M31_00006110-RA	DB47_00004921-RB	97.87	329	7	0	1	329	1	329	0.0	672	100	100
E0M31_00006130-RA	DB47_00034575-RA	100.00	96	0	0	1	96	1	96	1e-68	200	100	100
E0M31_00006191-RB	DB47_00012103-RB	96.45	451	6	3	1	443	1	449	0.0	847	100	100
E0M31_00006295-RC	DB47_00003379-RC	83.15	546	18	3	40	558	143	641	0.0	895	93	93
E0M31_00006308-RB	DB47_00038137-RB	88.84	233	25	1	23	254	5	237	2e-150	420	91	91
E0M31_00006405-RA	DB47_00008618-RA	96.64	327	11	0	1	327	11	337	0.0	647	98	98
E0M31_00006518-RA	DB47_00020025-RB	94.35	124	7	0	1	124	1	124	3e-77	224	100	100
E0M31_00006524-RE	DB47_00007988-RB	70.09	234	24	2	42	272	4	194	7e-108	311	85	85
E0M31_00006530-RA	DB47_00010000-RA	55.11	274	57	7	99	370	9	218	5e-79	242	74	74
E0M31_00006558-RD	DB47_00010935-RC	75.92	519	43	6	1	514	1	442	0.0	764	100	100
E0M31_00006611-RA	DB47_00077477-RA	99.41	678	4	0	1	678	1	678	0.0	1340	100	100
E0M31_00006633-RB	DB47_00012771-RC	88.71	62	7	0	14	75	49	110	9e-35	114	65	65
E0M31_00006640-RA	DB47_00023515-RA	95.25	653	20	2	1	645	1	650	0.0	1286	100	62
E0M31_00006654-RD	DB47_00003895-RJ	91.80	61	5	0	1	61	266	326	2e-31	119	99	18
E0M31_00006671-RE	DB47_00017755-RD	74.94	427	64	4	21	426	177	581	0.0	630	94	63
E0M31_00006770-RA	DB47_00008425-RE	73.89	337	76	2	1	326	27	362	4e-171	488	81	67
E0M31_00006821-RA	DB47_00045340-RA	86.73	226	23	1	1	219	1	226	4e-137	388	92	92
E0M31_00006849-RB	DB47_00006598-RB	70.98	255	45	4	2	244	13	250	3e-110	322	91	76
E0M31_00006936-RA	DB47_00002625-RA	88.47	824	35	4	71	842	1	816	0.0	1477	92	92
E0M31_00006957-RA	DB47_00060465-RA	100.00	37	0	0	164	200	107	143	3e-19	78.2	73	19
E0M31_00007028-RA	DB47_00000680-RA	97.14	105	3	0	5	109	42	146	3e-71	209	96	96
E0M31_00007057-RA	DB47_00072715-RA	94.03	67	4	0	1	67	1	67	5e-42	132	69	69
E0M31_00007164-RA	DB47_00080184-RA	98.92	834	9	0	1	834	3	836	0.0	1711	100	100
E0M31_00007213-RA	DB47_00000743-RA	98.62	362	5	0	1	362	3	364	0.0	747	100	100
E0M31_00007269-RD	DB47_00002846-RC	97.06	102	3	0	104	205	31	132	7e-66	206	97	48
E0M31_00007272-RD	DB47_00034329-RB	69.72	426	87	8	1	388	1	422	0.0	533	89	89
E0M31_00007464-RC	DB47_00018309-RC	100.00	91	0	0	1	91	1	91	6e-63	186	100	100
E0M31_00007473-RB	DB47_00020285-RA	85.67	356	23	3	10	357	49	384	0.0	577	94	94
E0M31_00007533-RA	DB47_00024692-RA	90.74	54	5	0	256	309	162	215	2e-21	94.7	76	8
E0M31_00007587-RC	DB47_00019866-RB	79.08	306	21	5	1	295	1	274	6e-167	465	100	100
E0M31_00007716-RA	DB47_00000651-RA	100.00	245	0	0	1	245	1	245	0.0	503	100	100
E0M31_00007904-RC	DB47_00006833-RC	87.94	257	23	3	28	277	31	286	5e-163	455	90	90
E0M31_00008067-RA	DB47_00016350-RC	79.87	154	10	1	10	142	20	173	7e-82	243	74	74
E0M31_00008076-RA	DB47_00003586-RB	100.00	18	0	0	130	147	1	18	1e-06	46.2	58	4
E0M31_00008163-RA	DB47_00021558-RB	72.29	249	12	2	216	464	59	250	5e-118	346	99	54
E0M31_00008189-RB	DB47_00008311-RA	83.86	254	35	2	1	250	1	252	5e-145	413	99	66
E0M31_00008219-RD	DB47_00000119-RB	80.91	351	39	2	58	380	7	357	0.0	561	85	85
E0M31_00008256-RB	DB47_00006879-RF	82.22	315	33	4	8	310	140	443	2e-176	496	98	98
E0M31_00008271-RB	DB47_00013631-RC	79.34	363	42	5	31	384	26	364	0.0	550	92	92
E0M31_00008284-RA	DB47_00012649-RA	98.39	124	1	1	1	124	53	175	3e-85	250	79	79
E0M31_00008302-RD	DB47_00021854-RB	99.04	104	1	0	1	104	1	104	2e-69	207	100	82
E0M31_00008408-RD	DB47_00034522-RB	78.38	74	14	1	1	72	1	74	7e-34	118	25	25
E0M31_00008452-RA	DB47_00028160-RA	83.33	180	30	0	36	215	6	185	2e-103	304	86	70
E0M31_00008535-RA	DB47_00027030-RA	94.68	395	21	0	1	395	1	395	0.0	761	100	100
E0M31_00008590-RA	DB47_00031351-RB	96.98	265	7	1	1	264	1	265	0.0	518	80	71
E0M31_00008645-RA	DB47_00034449-RA	99.57	234	1	0	1	234	1	234	1e-171	475	98	98
E0M31_00008672-RA	DB47_00019734-RA	95.68	486	19	1	1	486	1	484	0.0	949	100	100
E0M31_00008721-RD	DB47_00020841-RC	61.77	293	56	4	1	293	1	237	4e-110	319	100	100
E0M31_00008752-RD	DB47_00020627-RB	72.26	292	5	3	1	216	1	292	7e-141	401	97	79
E0M31_00008762-RA	DB47_00014149-RB	89.30	271	12	2	1	262	1	263	2e-180	497	100	100
E0M31_00008795-RB	DB47_00003611-RA	82.13	235	15	1	1	235	1	208	9e-137	384	90	90
E0M31_00008817-RA	DB47_00008798-RA	93.94	66	4	0	292	357	29	94	4e-37	130	48	15
E0M31_00008856-RC	DB47_00009782-RB	87.80	82	5	1	1	77	1	82	9e-39	145	78	12
E0M31_00008893-RA	DB47_00007113-RA	88.94	217	24	0	234	450	1	217	7e-142	405	48	48
E0M31_00008905-RA	DB47_00012705-RA	78.67	75	16	0	36	110	1	75	4e-39	127	57	57
E0M31_00008957-RA	DB47_00002685-RB	75.92	245	13	1	5	203	26	270	6e-128	362	98	98
E0M31_00008999-RC	DB47_00036774-RA	86.96	115	3	1	1	103	1	115	6e-66	195	85	85
E0M31_00009063-RE	DB47_00001906-RB	82.78	331	35	4	16	340	1	315	0.0	537	76	76
E0M31_00009115-RB	DB47_00016964-RA	88.93	262	7	1	1	240	1	262	7e-170	469	100	100
E0M31_00009151-RA	DB47_00035537-RA	91.71	181	15	0	1	181	1	181	1e-118	338	98	68
E0M31_00009155-RD	DB47_00011328-RA	82.18	606	98	2	1	606	18	613	0.0	1008	100	100
E0M31_00009214-RA	DB47_00041154-RA	86.99	369	3	1	1	369	1	324	0.0	642	77	69
E0M31_00009359-RA	DB47_00008457-RA	99.52	209	1	0	1	209	1	209	3e-145	404	100	100
E0M31_00009391-RA	DB47_00026769-RA	96.03	126	5	0	92	217	21	146	3e-82	241	99	58
E0M31_00009421-RA	DB47_00044501-RB	57.71	376	58	5	27	353	2	325	1e-131	380	93	93
E0M31_00009471-RA	DB47_00007845-RA	67.79	267	29	2	1	267	1	210	1e-117	340	94	73
E0M31_00009488-RB	DB47_00011194-RB	92.02	213	9	1	1	205	1	213	4e-143	399	100	100
E0M31_00009497-RD	DB47_00022235-RB	90.54	391	21	1	1	375	1	391	0.0	690	100	100
E0M31_00009575-RD	DB47_00041859-RA	96.01	276	11	0	32	307	1	276	0.0	545	90	90
E0M31_00009590-RA	DB47_00012357-RA	54.08	331	79	6	1	308	1	281	1e-91	275	97	97
E0M31_00009601-RA	DB47_00025152-RB	93.68	174	11	0	1	174	1	174	5e-114	322	100	100
E0M31_00009690-RA	DB47_00065508-RA	80.92	131	25	0	1	131	1	131	4e-74	219	75	75
E0M31_00009719-RA	DB47_00016054-RA	99.44	899	5	0	1	899	1	899	0.0	1877	100	100
E0M31_00009770-RB	DB47_00003740-RE	78.36	134	17	2	110	231	12	145	2e-66	202	73	53
E0M31_00009870-RA	DB47_00007908-RB	61.62	185	15	3	37	221	72	200	9e-69	209	84	84
E0M31_00010065-RA	DB47_00014558-RB	63.45	249	64	2	1	245	22	247	1e-94	281	81	81
E0M31_00010277-RB	DB47_00000881-RC	95.77	142	6	0	1	142	1	142	3e-98	280	95	95
E0M31_00010310-RA	DB47_00036021-RA	91.51	106	8	1	12	116	18	123	1e-54	167	83	83
E0M31_00010342-RB	DB47_00025072-RB	98.14	323	1	1	1	318	1	323	0.0	645	100	100
E0M31_00010431-RE	DB47_00006473-RB	85.67	356	22	2	13	344	3	353	0.0	610	97	97
E0M31_00010440-RA	DB47_00026783-RA	67.39	138	10	1	127	264	1	103	2e-55	176	52	52
E0M31_00010601-RA	DB47_00029039-RB	68.82	170	20	3	82	221	114	280	1e-71	222	63	63
E0M31_00010628-RB	DB47_00002007-RA	88.78	98	4	1	1	98	1	91	5e-47	176	92	12
E0M31_00010667-RD	DB47_00019537-RE	100.00	55	0	0	285	339	592	646	1e-28	118	79	7
E0M31_00010703-RB	DB47_00003221-RA	94.20	345	2	1	1	327	115	459	0.0	657	100	100
E0M31_00010762-RB	DB47_00013864-RB	73.93	211	34	3	62	259	69	271	6e-91	273	60	60
E0M31_00010818-RB	DB47_00027913-RA	83.64	55	7	1	1	55	17	69	7e-26	95.1	44	31
E0M31_00010876-RA	DB47_00023127-RA	77.19	456	84	5	1	444	97	544	0.0	668	100	100
E0M31_00010903-RB	DB47_00002428-RA	97.43	272	7	0	1	272	1	272	0.0	548	100	100
E0M31_00010952-RA	DB47_00037958-RB	93.75	128	8	0	337	464	111	238	1e-80	250	46	28
E0M31_00010958-RC	DB47_00037820-RB	97.39	306	4	1	1	302	1	306	0.0	612	95	84
E0M31_00010987-RD	DB47_00030370-RB	81.85	336	20	2	19	345	33	336	0.0	549	95	95
E0M31_00011043-RA	DB47_00047182-RB	98.97	97	1	0	3	99	1	97	3e-64	193	50	50
E0M31_00011052-RA	DB47_00038088-RA	99.60	250	1	0	1	250	1	250	9e-180	495	100	100
E0M31_00011090-RD	DB47_00000067-RE	77.87	375	23	3	67	441	16	330	0.0	565	80	66
E0M31_00011098-RA	DB47_00007779-RA	100.00	271	0	0	1	271	1	271	0.0	558	100	100
E0M31_00011113-RC	DB47_00012085-RC	88.17	186	17	2	64	249	45	225	2e-114	328	75	75
E0M31_00011171-RA	DB47_00039880-RA	100.00	81	0	0	1	81	1	81	1e-56	169	100	100
E0M31_00011201-RA	DB47_00039186-RA	87.44	772	50	6	1	742	1	755	0.0	1263	99	99
E0M31_00011226-RB	DB47_00000114-RB	80.92	152	11	3	1	151	1	135	2e-81	244	55	55
E0M31_00011386-RD	DB47_00022792-RB	85.14	74	11	0	62	135	4	77	2e-39	130	68	37
E0M31_00011420-RB	DB47_00005300-RC	88.21	704	27	5	1	648	1	704	0.0	1232	100	100
E0M31_00011459-RA	DB47_00037841-RA	80.27	147	15	2	1	147	1	133	9e-79	230	96	96
E0M31_00011499-RB	DB47_00057467-RA	87.16	109	14	0	663	771	5	113	3e-56	190	36	13
E0M31_00011524-RA	DB47_00008751-RB	94.33	141	8	0	17	157	1	141	9e-94	268	90	90
E0M31_00011584-RA	DB47_00013736-RA	93.69	396	5	1	1	396	1	376	0.0	747	100	100
E0M31_00011743-RA	DB47_00048161-RA	95.28	127	6	0	3	129	1	127	4e-86	248	89	89
E0M31_00011786-RA	DB47_00021909-RB	66.43	140	23	3	2	132	5	129	3e-53	167	61	61
E0M31_00011790-RA	DB47_00019125-RA	92.93	396	5	2	15	410	8	380	0.0	739	97	97
E0M31_00011797-RA	DB47_00025962-RA	92.62	122	6	1	1	122	1	119	7e-78	228	78	78
E0M31_00011840-RC	DB47_00006709-RB	91.30	207	10	2	84	282	214	420	2e-128	372	78	71
E0M31_00011897-RA	DB47_00008977-RA	95.05	101	5	0	1	101	1	101	2e-61	193	98	35
E0M31_00011909-RB	DB47_00001891-RA	77.78	126	27	1	1	125	13	138	5e-62	188	97	97
